idx,folio-idx,date-at-location,idx-location,location,Address,Latitude,Longitude,note,status
1419,223r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1420,225v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1421,226v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1422,229v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1423,232v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1424,234r,,final,Collection unknown,,,,,dispersed
1425,236r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1426,238r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1427,239v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1428,241r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1429,242r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1430,243v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1431,245r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1432,248r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1433,251r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1434,252v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1435,254v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1436,257v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1437,259v,,final,Collection unknown,,,,,dispersed
1438,261r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1439,263r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1440,265v,,final,"Virginia Museum of Fine Arts, Richmond, Adolph D. and Wilkins C. Williams Fund","200 N Arthur Ashe Blvd, Richmond, VA 23220",37.5560356,-77.4747907,,dispersed
1441,266v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1442,268v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1443,271r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1444,272v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1445,274v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1446,276v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1447,279v,,final,The Nasser D. Khalili Collection of Islamic Art,,,,,dispersed
1448,281r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1449,286v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1450,291r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1451,294r,,final,"Aga Khan Museum, Toronto","77 Wynford Dr, North York, ON M3C 1K1, Canada",43.7252519,-79.3320686,,dispersed
1452,295r,,final,Private Collection,,,,,dispersed
1453,299r,,final,"Museum für Islamiche Kunst, Staatliche Museen zu Berlin","Bodestraße 1-3, 10178 Berlin, Germany",52.5212932,13.3968627,,dispersed
1454,300v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1455,308v,,final,David Sofer Collection,,,,,dispersed
1456,326v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1457,328r,,final,Private Collection,,,,,dispersed
1458,336v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1459,339r,,final,"The Art and History Collection, courtesy of the Arthur M. Sackler Gallery, Smithsonian Institution","600 Maryland Ave SW, Washington, DC 20024",38.8862494,-77.0215646,,dispersed
1460,341v,,final,"Aga Khan Museum, Toronto","77 Wynford Dr, North York, ON M3C 1K1, Canada",43.7252519,-79.3320686,,dispersed
1461,342r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1462,342v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1463,343r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1464,343v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1465,345r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1466,346r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1467,349v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1468,352r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1469,360v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1470,367v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1471,376v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1472,383v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1473,385v,,final,Private Collection,,,,,dispersed
1474,402r,,final,"Aga Khan Museum, Toronto","77 Wynford Dr, North York, ON M3C 1K1, Canada",43.7252519,-79.3320686,,dispersed
1475,403v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1476,404r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1477,405v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1478,406r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1479,413r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1480,422r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1481,430r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1482,432v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1483,433v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1484,434v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1485,435v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1486,436v,,final,"The David Collection, Copenhagen","Kronprinsessegade 30, 1306 København, Denmark",55.6842905,12.5824472,,dispersed
1487,438r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1488,439v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1489,442v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1490,451r,,final,Private Collection,,,,,dispersed
1491,461v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1492,466r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1493,472r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1494,475r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1495,486r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1496,496r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1497,507v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1498,513v,,final,Private Collection,,,,,dispersed
1499,516v,,final,The Nasser D. Khalili Collection of Islamic Art,,,,,dispersed
1500,521v,,final,"Aga Khan Museum, Toronto","77 Wynford Dr, North York, ON M3C 1K1, Canada",43.7252519,-79.3320686,,dispersed
1501,527v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1502,535r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1503,538r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1504,543r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1505,547r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1506,550v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1507,551v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1508,553r,,final,"Tareq Rajab Museum, Kuwait","Block 12, Street 5, Building 22 Jabriya, Kuwait",29.3213802,48.0530719,,dispersed
1509,555v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1510,557v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1511,563r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1512,568r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1513,573r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1514,577v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1515,578r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1516,586r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1517,592r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1518,595v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1519,602v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1520,611v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1521,615v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1522,622r,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1523,629r,,final,"Los Angeles County Museum of Art, Gift of the 1989 Collections Committee","5905 Wilshire Blvd, Los Angeles, CA 90036",34.0636493,-118.3589586,,dispersed
1524,633v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1525,638r,,final,"The Ebrahimi Family Collection, courtesy of the Arthur M. Sackler Gallery, Smithsonian Institution","600 Maryland Ave SW, Washington, DC 20024",38.8862494,-77.0215646,,dispersed
1526,639v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1527,643v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1528,649r,,final,"Museum of Islamic Art, Doha, Qatar","Doha, Qatar",25.2854473,51.5310398,,dispersed
1529,654r,,final,Private Collection,,,,,dispersed
1530,655v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1531,658v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1532,671v,,final,"Reza Abbasi Museum, Tehran","Tehran Province, Tehran, District 7, Shariati St, PCRW+CJF, Iran",35.7217822,51.442943,,dispersed
1533,690v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1534,698v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1535,702r,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1536,707v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1537,708v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1538,715v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1539,721v,1994,final,Tehran Museum of Contemporary Art,"P96R+G65, Tehran, Tehran Province, Iran",35.7112625,51.3906094,,dispersed
1540,731r,,final,The Nasser D. Khalili Collection of Islamic Art,,,,,dispersed
1541,742v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1542,745v,1970,final,The Metropolitan Museum of Art,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,,dispersed
1543,42v,1972,6,the MET,"1000 Fifth Avenue. at 82nd Street. New York, NY, 10028",40.7794483,-73.9633027,"Exhibition: ""A King's Book of Kings""",dispersed
1544,42v,1977,7,London,,51.5072,0.1276,Agnews,dispersed
1545,42v,1979,8,London,,51.5072,0.1276,"Exhibition: ""Wonders of the Age""",dispersed
1546,84v,1903,3,Paris,,48.8566,2.3522,"Exposition d'art Islamique, Musée des arts décoratifs",dispersed
1547,84v,1988,6,London,,51.5072,0.1276,Christie's,dispersed
1548,84v,2002,7,London,,51.5072,0.1276,Christie's,dispersed
1549,295r,1979,6,London,,51.5072,0.1276,"Exhibition: ""Wonders of the Age""",dispersed
1550,295r,1988,7,London,,51.5072,0.1276,Christie's,dispersed
1551,295r,2022,8,Europe,,54.526,15.2551,Private Collection,dispersed
1552,295r,2022,9,,,,,Sotheby's,dispersed
1553,328r,1988,6,London,,51.5072,0.1276,,dispersed
1554,328r,2023,7,Europe,,,,Private Collections,dispersed
1555,328r,2023,8,,,,,Sotheby's,dispersed
1556,451r,1977,6,London,,51.5072,0.1276,Agnews,dispersed
1557,451r,1977,7,London,,51.5072,0.1276,The British Rail Pension Fund,dispersed
1558,451r,1996,8,London,,51.5072,0.1276,Sotheby's,dispersed
1559,451r,1996,9,USA,,37.0902,-95.7129,Private Collection,dispersed
1560,451r,2022,10,,,,,Christie's,dispersed
